1,14
2,6
3,7
4,7
5,8
6,8
7,9
8,9
9,7
10,12
11,15
12,7
13,9
14,7
15,7
16,7
17,10
18,6
19,11
20,9
21,6
22,11
23,11
24,16
25,10
26,16
27,19
28,15
29,16
30,14
31,15
32,14
33,15
34,20
35,8
36,14
37,14
38,15
39,20
40,16
41,22
42,9
43,8
44,7
45,8
46,16
47,9
48,8
49,9
50,7
51,8
52,8
53,8
54,8
55,9
56,8
57,8
58,8
59,7
60,8
61,8
62,8
63,9
64,8
65,8
66,9
67,9
68,9
69,8
70,9
71,9
72,8
73,8
74,9
75,10
76,9
77,9
78,9
79,8
80,8
81,9
82,9
83,8
84,8
85,10
86,9
87,9
88,10
89,9
90,8
91,9
92,9
93,8
94,9
95,9
96,8
97,10
98,9
99,9
100,9
